ItemSalesID,InvoiceID,ClientID,StaffID,Invoice Date,Payment Date,Quantity,ProductID,Unit Price,Discount,Purchase ID,Unit Cost
682220,40025,337,10,43029,43079,3,10,68.5,0.1,PO/254033,47.95
680781,39617,259,31,43030,43069,8,10,68.5,0.25,PO/254033,47.95
686350,41174,172,19,43030,43111,5,10,68.5,0.2,PO/254033,47.95
675732,38257,68,11,43031,43033,1,10,68.5,0.2,PO/254033,47.95
680069,39430,159,21,43032,43064,4,10,68.5,0.22,PO/254033,47.95
682794,40189,152,24,43032,43084,2,10,68.5,0.22,PO/254033,47.95
685925,41058,199,51,43032,43108,6,10,68.5,0.05,PO/254033,47.95
687868,41585,11,28,43032,43122,9,10,68.5,0.17,PO/254033,47.95
681062,39690,3,31,43033,43071,9,10,68.5,0.15,PO/254033,47.95
676775,38551,385,2,43036,43041,8,10,68.5,0.2,PO/254167,47.95
677394,38716,420,3,43036,43045,2,10,68.5,0.25,PO/254167,47.95
682197,40020,346,47,43037,43079,7,10,68.5,0.1,PO/254167,47.95
685124,40836,209,15,43037,43102,2,10,70.25,0.13,PO/254167,49.175
676677,38519,70,31,43038,43040,1,10,68.5,0.13,PO/254167,47.95
680904,39653,189,65,43038,43070,9,10,70.25,0.15,PO/254167,49.175
683882,40497,287,35,43038,43093,4,10,68.5,0.2,PO/254167,47.95
677072,38629,19,52,43039,43043,1,10,68.5,0.25,PO/254167,47.95
680899,39652,76,44,43039,43070,2,10,68.5,0.1,PO/254167,47.95
688490,41757,167,37,43039,43127,5,10,68.5,0.03,PO/254167,47.95
688769,41832,419,1,43039,43129,6,10,70.25,0.25,PO/254167,49.175
682044,39983,66,51,43040,43078,11,10,68.5,0.22,PO/254167,47.95
677070,38628,207,44,43043,43043,13,10,68.5,0.17,PO/254308,47.95
683555,40403,11,28,43043,43090,9,10,68.5,0.1,PO/254308,47.95
683794,40474,194,9,43043,43092,8,10,68.5,0.05,PO/254308,47.95
682316,40054,322,78,43044,43080,3,10,68.5,0.15,PO/254308,47.95
687064,41374,281,75,43044,43117,3,10,70.25,0.05,PO/254308,49.175
679642,39309,14,45,43045,43061,4,10,68.5,0.2,PO/254308,47.95
677523,38749,207,44,43046,43046,5,10,68.5,0.22,PO/254308,47.95
680054,39426,301,25,43046,43064,4,10,68.5,0.1,PO/254308,47.95
680283,39483,296,40,43046,43066,7,10,68.5,0.15,PO/254308,47.95
684136,40564,281,75,43046,43095,9,10,68.5,0.15,PO/254308,47.95
688121,41656,233,41,43046,43124,12,10,68.5,0.17,PO/254308,47.95
680605,39572,130,51,43047,43068,8,10,68.5,0.17,PO/254308,47.95
681744,39896,268,50,43047,43076,3,10,68.5,0.25,PO/254308,47.95
682450,40090,78,24,43047,43081,3,10,70.25,0.2,PO/254308,49.175
689432,42013,379,54,43050,43134,6,10,68.5,0.13,PO/254438,47.95
686200,41134,320,35,43051,43110,10,10,68.5,0.1,PO/254438,47.95
682307,40050,95,19,43052,43080,5,10,68.5,0.05,PO/254438,47.95
684552,40682,195,48,43052,43098,2,10,68.5,0.1,PO/254438,47.95
688633,41793,209,15,43052,43128,7,10,68.5,0.03,PO/254438,47.95
689287,41974,28,43,43052,43133,9,10,68.5,0.25,PO/254438,47.95
680886,39646,353,52,43053,43070,6,10,68.5,0.03,PO/254438,47.95
683169,40291,244,57,43053,43087,9,10,68.5,0,PO/254438,47.95
679913,39382,15,16,43054,43063,13,10,68.5,0.13,PO/254438,47.95
681282,39757,415,9,43054,43073,12,10,68.5,0.15,PO/254438,47.95
681617,39854,63,21,43057,43075,5,10,68.5,0.05,PO/254569,47.95
683965,40521,186,49,43057,43094,7,10,68.5,0.22,PO/254569,47.95
687830,41572,250,19,43057,43122,11,10,68.5,0.1,PO/254569,47.95
682179,40014,134,14,43058,43079,13,10,68.5,0.22,PO/254569,47.95
682644,40144,125,40,43058,43083,13,10,68.5,0.08,PO/254569,47.95
689548,42043,54,28,43058,43135,4,10,68.5,0.22,PO/254569,47.95
679484,39264,29,23,43059,43060,2,10,68.5,0.22,PO/254569,47.95
683622,40425,417,48,43059,43091,4,10,68.5,0.15,PO/254569,47.95
685893,41049,237,51,43059,43108,10,10,70.25,0.2,PO/254569,49.175
687503,41490,113,36,43059,43120,3,10,68.5,0.15,PO/254569,47.95
688458,41749,359,21,43059,43127,9,10,68.5,0.03,PO/254569,47.95
689410,42006,116,55,43059,43134,2,10,68.5,0.2,PO/254569,47.95
691396,42558,403,9,43059,43150,1,10,68.5,0.03,PO/254569,47.95
682176,40013,172,19,43060,43079,2,10,68.5,0.2,PO/254569,47.95
681451,39807,79,35,43061,43074,11,10,68.5,0.15,PO/254569,47.95
681452,39807,79,35,43061,43074,4,10,68.5,0.22,PO/254569,47.95
684678,40711,327,14,43061,43099,1,10,68.5,0.13,PO/254569,47.95
686028,41086,355,17,43061,43109,4,10,68.5,0.1,PO/254569,47.95
686030,41086,355,17,43061,43109,13,10,68.5,0.25,PO/254569,47.95
688225,41688,319,52,43061,43125,4,10,70.25,0.03,PO/254569,49.175
691527,42597,23,23,43061,43151,1,10,68.5,0.05,PO/254569,47.95
681890,39935,419,1,43064,43077,13,10,68.5,0.1,PO/254702,47.95
687202,41408,406,78,43064,43118,6,10,68.5,0.17,PO/254702,47.95
689539,42041,318,53,43064,43135,6,10,68.5,0.03,PO/254702,47.95
690287,42250,93,42,43064,43141,1,10,68.5,0.15,PO/254702,47.95
691258,42518,211,56,43064,43149,11,10,68.5,0.22,PO/254702,47.95
690281,42248,75,39,43065,43141,9,10,68.5,0.03,PO/254702,47.95
691389,42555,18,64,43065,43150,10,10,68.5,0.03,PO/254702,47.95
683858,40492,421,7,43066,43093,12,10,68.5,0,PO/254702,47.95
684369,40628,352,24,43067,43097,3,10,68.5,0.15,PO/254702,47.95
687815,41568,125,40,43067,43122,3,10,68.5,0.17,PO/254702,47.95
688883,41862,218,37,43068,43130,2,10,68.5,0.13,PO/254702,47.95
683134,40284,224,10,43071,43087,2,10,68.5,0.1,PO/254842,47.95
685358,40899,96,11,43071,43104,3,10,68.5,0.22,PO/254842,47.95
687199,41407,50,23,43071,43118,12,10,68.5,0.2,PO/254842,47.95
691941,42722,6,37,43071,43155,2,10,68.5,0.15,PO/254842,47.95
692930,42980,358,2,43071,43162,12,10,68.5,0.2,PO/254842,47.95
690744,42371,201,8,43072,43145,8,10,70.25,0.03,PO/254842,49.175
683935,40514,128,47,43073,43094,8,10,68.5,0.17,PO/254842,47.95
687188,41405,194,9,43073,43118,3,10,70.25,0.15,PO/254842,49.175
683304,40331,102,41,43074,43088,2,10,68.5,0.25,PO/254842,47.95
685588,40972,134,14,43074,43106,13,10,68.5,0.13,PO/254842,47.95
687339,41444,245,6,43074,43119,8,10,70.25,0.25,PO/254842,49.175
683298,40330,301,25,43075,43088,11,10,68.5,0.25,PO/254842,47.95
684660,40706,408,61,43075,43099,11,10,68.5,0.2,PO/254842,47.95
686406,41189,299,75,43075,43112,8,10,68.5,0.08,PO/254842,47.95
688077,41644,284,64,43075,43124,11,10,68.5,0.05,PO/254842,47.95
683389,40357,297,45,43078,43089,11,10,68.5,0.08,PO/254970,47.95
684498,40667,25,75,43078,43098,13,10,68.5,0.17,PO/254970,47.95
685166,40850,77,51,43078,43103,12,10,68.5,0.03,PO/254970,47.95
685169,40851,338,12,43078,43103,4,10,68.5,0.2,PO/254970,47.95
690268,42245,64,69,43078,43141,4,10,68.5,0.17,PO/254970,47.95
685859,41043,111,16,43079,43108,1,10,68.5,0.13,PO/254970,47.95
685862,41043,111,16,43079,43108,5,10,68.5,0.03,PO/254970,47.95
686403,41188,360,56,43079,43112,7,10,68.5,0.1,PO/254970,47.95
690723,42366,338,12,43079,43145,12,10,68.5,0.15,PO/254970,47.95
686394,41186,168,43,43080,43112,11,10,68.5,0.15,PO/254970,47.95
687168,41399,317,48,43080,43118,11,10,68.5,0.2,PO/254970,47.95
689154,41932,155,69,43080,43132,5,10,70.25,0.08,PO/254970,49.175
691628,42621,190,42,43080,43152,11,10,68.5,0.2,PO/254970,47.95
694013,43278,263,29,43080,43170,5,10,68.5,0.25,PO/254970,47.95
687459,41477,85,23,43081,43120,9,10,68.5,0.22,PO/254970,47.95
688569,41778,52,56,43081,43128,2,10,68.5,0.05,PO/254970,47.95
684082,40552,343,52,43082,43095,3,10,68.5,0.03,PO/254970,47.95
685051,40812,69,10,43082,43102,10,10,68.5,0.03,PO/254970,47.95
687596,41511,353,52,43082,43121,4,10,68.5,0.22,PO/254970,47.95
688561,41777,225,17,43082,43128,12,10,70.25,0.1,PO/254970,49.175
692270,42800,82,53,43082,43157,9,10,68.5,0,PO/254970,47.95
686129,41114,358,2,43085,43110,13,10,68.5,0.1,PO/255111,47.95
690043,42179,178,37,43085,43139,4,10,70.25,0.08,PO/255111,49.175
692801,42940,353,52,43085,43161,5,10,70.25,0.25,PO/255111,49.175
692810,42941,156,25,43085,43161,8,10,70.25,0.05,PO/255111,49.175
689736,42094,187,48,43086,43137,10,10,70.25,0.25,PO/255111,49.175
693111,43028,350,25,43086,43163,1,10,68.5,0.08,PO/255111,47.95
685711,41005,413,57,43087,43107,11,10,70.25,0.22,PO/255111,49.175
690260,42242,136,23,43087,43141,2,10,68.5,0.08,PO/255111,47.95
691829,42683,192,49,43087,43154,6,10,68.5,0.15,PO/255111,47.95
683839,40487,252,34,43088,43093,9,10,68.5,0.08,PO/255111,47.95
685698,41001,110,16,43088,43107,8,10,68.5,0.17,PO/255111,47.95
689628,42061,129,65,43088,43136,10,10,68.5,0.17,PO/255111,47.95
692246,42795,373,13,43089,43157,8,10,70.25,0.13,PO/255111,49.175
694145,43319,380,10,43089,43171,10,10,68.5,0.15,PO/255111,47.95
694279,43354,284,64,43089,43172,1,10,68.5,0.1,PO/255111,47.95
695547,43720,272,1,43089,43181,11,10,68.5,0.1,PO/255111,47.95
689012,41895,2,1,43092,43131,10,10,70.25,0.05,PO/255252,49.175
691123,42477,398,4,43092,43148,4,10,70.25,0.2,PO/255252,49.175
691228,42510,294,2,43092,43149,5,10,70.25,0.25,PO/255252,49.175
692065,42749,107,1,43092,43156,2,10,68.5,0.08,PO/255252,47.95
691003,42440,112,15,43099,43147,4,10,70.25,0.1,PO/255378,49.175
692694,42914,416,53,43099,43160,3,10,68.5,0.05,PO/255378,47.95
692696,42914,416,53,43099,43160,3,10,68.5,0.2,PO/255378,47.95
692883,42967,12,33,43100,43162,5,10,68.5,0.08,PO/255378,47.95
696133,43878,254,52,43100,43186,13,10,68.5,0.13,PO/255378,47.95
695815,43791,269,28,43101,43183,4,10,68.5,0.1,PO/255378,47.95
688537,41770,59,40,43102,43128,10,10,68.5,0.2,PO/255378,47.95
693080,43020,170,25,43102,43163,7,10,70.25,0.1,PO/255378,49.175
690114,42199,372,46,43103,43140,5,10,70.25,0.15,PO/255513,49.175
694134,43315,318,53,43103,43171,11,10,68.5,0.03,PO/255513,47.95
694431,43394,124,29,43103,43173,3,10,68.5,0,PO/255513,47.95
694871,43530,346,47,43103,43176,3,10,68.5,0.15,PO/255513,47.95
690247,42237,200,37,43106,43141,9,10,70.25,0.05,PO/255513,49.175
690109,42197,295,45,43107,43140,2,10,68.5,0.25,PO/255513,47.95
690532,42317,6,37,43107,43144,11,10,70.25,0.1,PO/255513,49.175
691100,42471,392,33,43107,43148,11,10,70.25,0.08,PO/255513,49.175
686797,41300,233,41,43108,43115,11,10,68.5,0.2,PO/255513,47.95
688308,41710,403,9,43109,43126,13,10,68.5,0.25,PO/255513,47.95
697369,44236,168,43,43109,43196,6,10,68.5,0,PO/255513,47.95
697601,44302,198,53,43110,43198,3,10,68.5,0.17,PO/255656,47.95
688047,41633,36,32,43113,43124,12,10,70.25,0.05,PO/255656,49.175
688289,41707,326,3,43113,43126,3,10,68.5,0.25,PO/255656,47.95
697484,44266,322,78,43113,43197,5,10,68.5,0.08,PO/255656,47.95
697853,44371,322,78,43113,43200,2,10,68.5,0.2,PO/255656,47.95
689112,41920,24,38,43114,43132,11,10,68.5,0.1,PO/255656,47.95
689869,42133,379,54,43114,43138,5,10,68.5,0.2,PO/255656,47.95
692870,42961,51,31,43114,43162,6,10,68.5,0.05,PO/255656,47.95
692018,42739,307,45,43115,43156,7,10,70.25,0.13,PO/255656,49.175
695424,43683,137,8,43115,43180,11,10,68.5,0.2,PO/255656,47.95
697364,44234,395,13,43115,43196,1,10,68.5,0.2,PO/255656,47.95
688972,41883,147,49,43116,43131,3,10,68.5,0.05,PO/255803,47.95
697130,44167,77,51,43116,43194,8,10,68.5,0.05,PO/255803,47.95
698426,44530,301,25,43116,43204,4,10,68.5,0.05,PO/255803,47.95
690987,42435,148,46,43117,43147,9,10,68.5,0.08,PO/255803,47.95
695517,43710,292,44,43117,43181,2,10,70.25,0.03,PO/255803,49.175
698697,44601,249,24,43117,43206,6,10,68.5,0.1,PO/255803,47.95
691085,42466,266,21,43120,43148,3,10,68.5,0.03,PO/255803,47.95
692017,42738,349,73,43122,43156,6,10,68.5,0.2,PO/255803,47.95
697838,44367,253,53,43122,43200,10,10,68.5,0.22,PO/255803,47.95
689314,41980,248,26,43123,43134,13,10,68.5,0.05,PO/255929,47.95
688789,41837,154,70,43124,43130,11,10,68.5,0.25,PO/255929,47.95
691564,42604,419,1,43124,43152,10,10,68.5,0.08,PO/255929,47.95
693935,43256,44,13,43124,43170,12,10,68.5,0.05,PO/255929,47.95
690507,42312,273,18,43127,43144,8,10,68.5,0,PO/255929,47.95
692438,42853,208,14,43127,43159,13,10,70.25,0.2,PO/255929,49.175
697588,44296,79,35,43127,43198,8,10,68.5,0.08,PO/255929,47.95
691076,42463,137,8,43128,43148,9,10,68.5,0.15,PO/255929,47.95
692436,42852,270,23,43129,43159,7,10,70.25,0,PO/255929,49.175
693920,43252,285,14,43129,43170,10,10,68.5,0.1,PO/255929,47.95
696103,43870,399,42,43129,43186,4,10,68.5,0.17,PO/255929,47.95
697576,44293,242,24,43130,43198,12,10,68.5,0.05,PO/256067,47.95
693025,43004,140,46,43131,43163,8,10,68.5,0.08,PO/256067,47.95
698944,44669,409,45,43131,43208,3,10,68.5,0.05,PO/256067,47.95
700696,45135,368,47,43134,43220,8,10,68.5,0.03,PO/256067,47.95
699389,44781,93,42,43135,43211,1,10,68.5,0.08,PO/256067,47.95
699511,44815,325,73,43136,43212,8,10,70.25,0.15,PO/256067,49.175
694843,43522,306,29,43137,43176,8,10,68.5,0.15,PO/256209,47.95
695620,43741,239,17,43137,43182,11,10,68.5,0.15,PO/256209,47.95
696851,44091,333,1,43137,43192,11,10,68.5,0.05,PO/256209,47.95
700400,45051,251,48,43137,43218,11,10,68.5,0.13,PO/256209,47.95
700677,45131,177,35,43137,43220,1,10,68.5,0.05,PO/256209,47.95
700979,45216,337,10,43137,43222,13,10,68.5,0.15,PO/256209,47.95
693778,43214,133,19,43138,43169,2,10,68.5,0.05,PO/256209,47.95
693779,43214,133,19,43138,43169,13,10,68.5,0.17,PO/256209,47.95
697921,44391,384,58,43138,43201,9,10,68.5,0,PO/256209,47.95
700832,45173,100,17,43138,43221,5,10,68.5,0.22,PO/256209,47.95
701125,45254,331,28,43138,43223,11,10,68.5,0.1,PO/256209,47.95
693164,43042,362,5,43141,43164,4,10,68.5,0.03,PO/256209,47.95
694076,43299,116,55,43141,43171,7,10,68.5,0.08,PO/256209,47.95
695277,43639,144,70,43141,43179,9,10,68.5,0.17,PO/256209,47.95
697691,44326,389,48,43141,43199,4,10,68.5,0.03,PO/256209,47.95
698672,44595,275,1,43141,43206,11,10,68.5,0.1,PO/256209,47.95
696847,44089,264,13,43142,43192,7,10,68.5,0.08,PO/256209,47.95
700242,45006,150,6,43142,43217,3,10,68.5,0.03,PO/256209,47.95
701364,45320,128,47,43142,43225,10,10,68.5,0.22,PO/256209,47.95
701558,45367,13,20,43142,43226,11,10,68.5,0.25,PO/256209,47.95
691987,42731,165,55,43143,43156,1,10,68.5,0.2,PO/256209,47.95
695138,43601,198,53,43143,43178,3,10,68.5,0.1,PO/256209,47.95
700387,45048,371,45,43143,43218,10,10,68.5,0.05,PO/256209,47.95
701120,45252,39,75,43143,43223,9,10,68.5,0.05,PO/256209,47.95
690477,42304,296,40,43144,43144,6,10,68.5,0.13,PO/256346,47.95
698229,44475,23,23,43144,43203,4,10,68.5,0.25,PO/256346,47.95
701264,45290,168,43,43144,43224,11,10,68.5,0.08,PO/256346,47.95
690770,42376,317,48,43145,43146,7,10,68.5,0.03,PO/256346,47.95
691415,42565,176,36,43145,43151,8,10,68.5,0.08,PO/256346,47.95
691548,42602,173,54,43145,43152,13,10,68.5,0.22,PO/256346,47.95
691551,42602,173,54,43145,43152,1,10,68.5,0.2,PO/256346,47.95
692601,42887,206,39,43145,43160,1,10,68.5,0.1,PO/256346,47.95
696835,44085,369,31,43145,43192,6,10,68.5,0.2,PO/256346,47.95
694815,43514,8,28,43148,43176,5,10,70.25,0,PO/256346,49.175
701925,45462,239,17,43148,43229,8,10,68.5,0.15,PO/256346,47.95
702368,45584,225,17,43148,43232,8,10,68.5,0.15,PO/256346,47.95
702371,45584,225,17,43148,43232,5,10,68.5,0.1,PO/256346,47.95
691983,42729,149,45,43149,43156,10,10,68.5,0.15,PO/256346,47.95
694638,43462,412,38,43149,43175,7,10,68.5,0,PO/256346,47.95
699232,44743,283,2,43149,43210,1,10,68.5,0.25,PO/256346,47.95
695607,43736,337,10,43150,43182,11,10,68.5,0,PO/256346,47.95
701247,45287,241,2,43150,43224,6,10,68.5,0.05,PO/256346,47.95
695602,43735,93,42,43151,43182,5,10,68.5,0.17,PO/256479,47.95
697810,44358,233,41,43151,43200,6,10,68.5,0.2,PO/256479,47.95
702505,45625,161,70,43151,43233,12,10,68.5,0.1,PO/256479,47.95
693383,43100,377,26,43152,43166,8,10,68.5,0.05,PO/256479,47.95
691844,42689,16,65,43155,43155,6,10,68.5,0.1,PO/256479,47.95
701539,45363,73,59,43155,43226,2,10,68.5,0.2,PO/256479,47.95
703126,45792,203,55,43155,43237,6,10,68.5,0.08,PO/256479,47.95
693268,43070,407,43,43156,43165,12,10,68.5,0.08,PO/256479,47.95
702226,45544,141,64,43156,43231,2,10,68.5,0.15,PO/256479,47.95
704378,46143,59,40,43156,43246,13,10,68.5,0.2,PO/256479,47.95
704379,46143,59,40,43156,43246,13,10,68.5,0.2,PO/256479,47.95
697323,44224,141,64,43157,43196,2,10,68.5,0.05,PO/256479,47.95
700488,45077,199,51,43157,43219,4,10,68.5,0.22,PO/256479,47.95
697082,44154,410,78,43158,43194,2,10,68.5,0.05,PO/256613,47.95
702496,45623,188,8,43158,43233,7,10,68.5,0,PO/256613,47.95
701234,45283,19,52,43159,43224,7,10,68.5,0.22,PO/256613,47.95
702679,45668,422,58,43159,43234,1,10,68.5,0.22,PO/256613,47.95
694179,43328,331,28,43162,43172,4,10,68.5,0.17,PO/256613,47.95
695763,43775,256,64,43162,43183,4,10,68.5,0.2,PO/256613,47.95
701665,45395,110,16,43162,43227,9,10,70.25,0.1,PO/256613,49.175
702670,45666,149,45,43162,43234,10,10,68.5,0.05,PO/256613,47.95
693508,43131,207,44,43163,43167,2,10,68.5,0.13,PO/256613,47.95
693356,43095,402,36,43164,43166,10,10,68.5,0.1,PO/256613,47.95
698629,44586,269,28,43164,43206,2,10,68.5,0.2,PO/256613,47.95
699481,44807,84,9,43164,43212,12,10,68.5,0.17,PO/256613,47.95
697661,44317,119,30,43165,43199,12,10,68.5,0.03,PO/256755,47.95
700626,45116,115,39,43165,43220,10,10,68.5,0.2,PO/256755,47.95
694933,43547,254,52,43166,43177,8,10,70.25,0.2,PO/256755,49.175
696071,43862,410,78,43166,43186,6,10,68.5,0.15,PO/256755,47.95
702657,45662,397,37,43166,43234,3,10,68.5,0.22,PO/256755,47.95
705615,46488,230,54,43166,43255,4,10,70.25,0.15,PO/256755,49.175
695469,43697,163,32,43170,43181,5,10,68.5,0.15,PO/256755,47.95
706480,46728,382,6,43170,43261,6,10,68.5,0.13,PO/256755,47.95
696560,44004,234,5,43171,43190,1,10,68.5,0.08,PO/256755,47.95
696664,44039,119,30,43171,43191,12,10,68.5,0.22,PO/256755,47.95
698320,44503,180,24,43171,43204,4,10,68.5,0.25,PO/256755,47.95
699203,44734,149,45,43171,43210,2,10,68.5,0.22,PO/256755,47.95
701086,45242,110,16,43171,43223,7,10,68.5,0.2,PO/256755,47.95
701754,45418,100,17,43171,43228,11,10,68.5,0.17,PO/256755,47.95
703334,45852,155,69,43171,43239,11,10,68.5,0.15,PO/256755,47.95
703494,45897,384,58,43171,43240,5,10,68.5,0,PO/256755,47.95
703617,45936,378,56,43171,43241,8,10,68.5,0.13,PO/256755,47.95
697188,44185,334,78,43172,43195,8,10,68.5,0.22,PO/256882,47.95
697195,44186,352,24,43172,43195,5,10,68.5,0,PO/256882,47.95
698465,44542,22,16,43172,43205,13,10,68.5,0.13,PO/256882,47.95
700338,45033,332,41,43172,43218,12,10,68.5,0.2,PO/256882,47.95
702203,45535,287,35,43172,43231,7,10,68.5,0.25,PO/256882,47.95
702827,45709,91,38,43172,43235,5,10,68.5,0.05,PO/256882,47.95
703917,46013,296,40,43172,43243,9,10,68.5,0.08,PO/256882,47.95
696059,43857,220,37,43173,43186,4,10,68.5,0.13,PO/256882,47.95
704026,46048,114,14,43173,43244,3,10,70.25,0.22,PO/256882,49.175
696047,43855,308,3,43177,43186,12,10,70.25,0,PO/256882,49.175
696049,43855,308,3,43177,43186,8,10,68.5,0.1,PO/256882,47.95
701648,45390,262,38,43177,43227,2,10,68.5,0.17,PO/256882,47.95
702820,45707,391,24,43177,43235,6,10,68.5,0.25,PO/256882,47.95
699311,44766,253,53,43178,43211,1,10,70.25,0.1,PO/256882,49.175
700914,45198,372,46,43178,43222,11,10,68.5,0.17,PO/256882,47.95
702952,45741,415,9,43178,43236,6,10,68.5,0.22,PO/256882,47.95
696390,43956,60,26,43180,43189,12,10,68.5,0.2,PO/257012,47.95
705191,46371,363,31,43180,43252,7,10,68.5,0.05,PO/257012,47.95
705597,46482,302,28,43180,43255,8,10,68.5,0.15,PO/257012,47.95
707837,47104,59,40,43180,43271,11,10,68.5,0.05,PO/257012,47.95
696256,43916,189,65,43183,43188,10,10,68.5,0.03,PO/257012,47.95
704317,46127,167,37,43183,43246,5,10,70.25,0,PO/257012,49.175
708438,47263,110,16,43183,43275,10,10,68.5,0.13,PO/257012,47.95
697997,44414,27,61,43184,43202,13,10,68.5,0.15,PO/257012,47.95
701198,45272,62,8,43184,43224,4,10,68.5,0.17,PO/257012,47.95
704730,46243,222,44,43184,43249,4,10,68.5,0.13,PO/257012,47.95
706602,46764,76,44,43184,43262,6,10,70.25,0.2,PO/257012,49.175
705850,46552,243,17,43185,43257,4,10,68.5,0.05,PO/257012,47.95
706597,46762,308,3,43185,43262,10,10,68.5,0.08,PO/257012,47.95
696631,44029,332,41,43187,43191,10,10,68.5,0.15,PO/257147,47.95
703297,45840,415,9,43187,43239,10,10,68.5,0.05,PO/257147,47.95
705992,46593,124,29,43187,43258,4,10,68.5,0.22,PO/257147,47.95
706461,46722,96,11,43187,43261,9,10,70.25,0.03,PO/257147,49.175
706747,46803,142,24,43187,43263,3,10,68.5,0.08,PO/257147,47.95
707830,47102,293,4,43187,43271,3,10,68.5,0.1,PO/257147,47.95
697758,44345,224,10,43190,43200,13,10,68.5,0.15,PO/257147,47.95
704836,46274,64,69,43191,43250,7,10,68.5,0.1,PO/257147,47.95
707360,46972,386,51,43191,43268,6,10,68.5,0.2,PO/257147,47.95
708132,47180,396,29,43191,43273,13,10,68.5,0.03,PO/257147,47.95
705990,46592,396,29,43192,43258,12,10,68.5,0.15,PO/257147,47.95
703289,45838,389,48,43193,43239,1,10,68.5,0.25,PO/257287,47.95
703720,45960,407,43,43193,43242,12,10,68.5,0,PO/257287,47.95
709377,47510,311,40,43193,43281,2,10,68.5,0.15,PO/257287,47.95
699906,44920,405,8,43194,43215,8,10,68.5,0.1,PO/257287,47.95
700043,44955,391,24,43194,43216,13,10,68.5,0.2,PO/257287,47.95
707181,46927,200,37,43194,43267,4,10,68.5,0,PO/257287,47.95
707654,47051,98,41,43194,43270,5,10,68.5,0.08,PO/257287,47.95
709657,47587,17,31,43194,43283,10,10,68.5,0.25,PO/257287,47.95
701452,45341,354,47,43197,43226,4,10,70.25,0.22,PO/257287,49.175
701453,45341,354,47,43197,43226,4,10,68.5,0.08,PO/257287,47.95
703279,45837,150,6,43197,43239,6,10,70.25,0.08,PO/257287,49.175
703571,45923,90,56,43197,43241,12,10,68.5,0.25,PO/257287,47.95
705406,46429,29,23,43197,43254,9,10,68.5,0.1,PO/257287,47.95
707651,47049,100,17,43197,43270,11,10,68.5,0.22,PO/257287,47.95
710396,47782,157,59,43197,43288,9,10,68.5,0.15,PO/257287,47.95
697746,44342,134,14,43198,43200,9,10,70.25,0.1,PO/257287,49.175
697859,44374,194,9,43199,43201,11,10,68.5,0.1,PO/257287,47.95
702431,45603,46,46,43199,43233,13,10,68.5,0.25,PO/257287,47.95
699425,44793,199,51,43200,43212,10,10,70.25,0.1,PO/257423,49.175
701442,45338,413,57,43200,43226,9,10,68.5,0.22,PO/257423,47.95
706947,46863,38,42,43200,43265,3,10,68.5,0.15,PO/257423,47.95
708897,47385,415,9,43200,43278,13,10,68.5,0.1,PO/257423,47.95
710388,47779,248,26,43200,43288,12,10,68.5,0.2,PO/257423,47.95
699287,44758,53,18,43201,43211,12,10,68.5,0.15,PO/257423,47.95
699585,44834,304,2,43201,43213,1,10,68.5,0.1,PO/257423,47.95
709949,47661,235,30,43201,43285,12,10,68.5,0.15,PO/257423,47.95
703050,45771,358,2,43204,43237,2,10,68.5,0.13,PO/257423,47.95
709504,47545,122,75,43204,43282,10,10,68.5,0.2,PO/257423,47.95
706729,46798,21,14,43205,43263,3,10,68.5,0.05,PO/257423,47.95
699564,44830,376,65,43206,43213,7,10,70.25,0.17,PO/257423,49.175
702145,45519,251,48,43206,43231,12,10,68.5,0.1,PO/257423,47.95
707031,46886,224,10,43206,43266,8,10,68.5,0,PO/257423,47.95
708724,47340,363,31,43206,43277,9,10,68.5,0.25,PO/257423,47.95
708893,47384,3,31,43206,43278,11,10,68.5,0.25,PO/257423,47.95
701831,45439,384,58,43207,43229,13,10,68.5,0,PO/257544,47.95
706283,46676,421,7,43207,43260,12,10,68.5,0.15,PO/257544,47.95
707029,46885,134,14,43207,43266,12,10,68.5,0.25,PO/257544,47.95
707644,47047,44,13,43207,43270,1,10,68.5,0.25,PO/257544,47.95
702138,45518,221,50,43208,43231,4,10,68.5,0.1,PO/257544,47.95
710803,47897,50,23,43208,43291,2,10,68.5,0.1,PO/257544,47.95
700734,45145,248,26,43211,43221,6,10,68.5,0.2,PO/257544,47.95
704462,46162,99,27,43211,43247,5,10,68.5,0.05,PO/257544,47.95
706266,46672,170,25,43211,43260,5,10,68.5,0.17,PO/257544,47.95
710944,47935,250,19,43211,43292,10,10,68.5,0.15,PO/257544,47.95
700031,44950,138,48,43212,43216,9,10,68.5,0.2,PO/257544,47.95
705277,46394,28,43,43212,43253,11,10,68.5,0.03,PO/257544,47.95
710610,47846,7,3,43212,43290,1,10,68.5,0.1,PO/257544,47.95
700121,44978,66,51,43213,43217,6,10,68.5,0.2,PO/257544,47.95
711099,47974,406,78,43213,43293,1,10,68.5,0.15,PO/257544,47.95
700025,44949,197,46,43214,43216,7,10,68.5,0.08,PO/257677,47.95
701416,45333,227,49,43214,43226,7,10,68.5,0.05,PO/257677,47.95
706098,46623,351,49,43214,43259,10,10,68.5,0.22,PO/257677,47.95
708886,47380,146,50,43214,43278,2,10,68.5,0.25,PO/257677,47.95
709794,47619,325,73,43214,43284,6,10,68.5,0.1,PO/257677,47.95
